CODE_OPERATION	CODE_STATION	DATE	CODE_PHASE	CODE_TAXON	RESULTAT	CODE_REMARQUE	TYPO_NATIONALE
06000890*2011-08-18*102*I	6000890	2011-08-18	A	1044	4	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	313	7	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	657	17	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	3170	1	4	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	650	6	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	325	1	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	838	27	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	978	500	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	200	4	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	611	3	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	622	106	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	457	47	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	1009	3	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	1043	57	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	383	19	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	757	1	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	1041	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	618	3	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	325	17	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	720	13	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	844	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	69	3	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	967	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	2395	3	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	997	2	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	200	9	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	657	4	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	1041	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	682	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	235	4	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	719	3	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	502	3	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	650	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	1004	3	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	325	2	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	838	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	978	2	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	1044	11	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	212	3	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	757	2	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	908	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	622	127	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	838	10	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	2395	4	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	997	1	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	B	212	4	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	B	757	21	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	B	880	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	311	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	704	3	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	502	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	650	21	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	837	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	518	1	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	312	11	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	3163	14	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	906	1	4	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	3127	1	4	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	1004	23	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	363	61	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	5152	110	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	1055	2	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	198	6	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	329	9	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	994	62	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	3166	1	4	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	801	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	457	22	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	224	2	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	819	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	231	4	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	618	35	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	704	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	383	4	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	807	179	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	C	518	1	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	C	838	6	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	C	978	1280	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	C	457	13	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	C	757	16	1	P10
06000890*2012-07-30*1*I	6000890	2012-07-30	C	622	231	1	P10
06000890*2012-07-30*1*I	6000890	2012-07-30	C	1004	13	1	P10
06000890*2012-07-30*1*I	6000890	2012-07-30	C	193	18	1	P10
06000890*2012-07-30*1*I	6000890	2012-07-30	C	223	2	1	P10
06000890*2012-07-30*1*I	6000890	2012-07-30	C	231	3	1	P10
06000890*2012-07-30*1*I	6000890	2012-07-30	C	363	20	1	P10
06000890*2012-07-30*1*I	6000890	2012-07-30	C	1041	1	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	383	41	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	880	21	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	3106	1	4	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	344	1	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	390	3	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	753	2	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	887	2	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	704	3	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	502	5	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	1004	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	650	5	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	837	13	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	906	1	4	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	933	42	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	819	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	636	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	473	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	735	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	2395	3	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	212	4	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	491	1	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	908	10	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	892	3	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	918	2	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	321	6	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	819	1	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	618	12	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	A	311	7	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	618	9	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	383	110	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	364	20	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	608	2	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	807	435	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	906	1	4	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	933	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	212	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	995	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	908	18	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	346	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	304	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	622	61	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	972	2	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	457	16	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	224	6	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	994	11	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	231	10	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	311	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	200	6	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	383	45	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	880	19	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	807	221	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	906	1	4	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	933	60	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	928	5	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	1009	9	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	704	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	906	1	4	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	933	44	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	619	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	997	6	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	C	212	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	198	5	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	657	19	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	457	82	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	224	16	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	679	2	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	231	7	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	311	3	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	978	2	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	B	200	20	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	B	622	286	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	719	2	1	P10
06000890*2013-07-24*1*I	6000890	2013-07-24	C	994	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	1004	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	719	19	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	1009	5	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	650	6	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	1004	3	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	720	4	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	978	3	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	200	11	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	623	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	650	12	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	928	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	B	682	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	502	2	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	3170	1	4	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	364	1	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	1009	2	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	719	170	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	838	3	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	A	933	27	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	B	807	159	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	69	1	1	P10
06000890*2011-08-18*102*I	6000890	2011-08-18	A	312	5	1	P10
06000890*2010-09-01*102*I	6000890	2010-09-01	C	200	6	1	P10
06000950*2010-06-29*1*I	6000950	2010-06-29	B	619	3	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	502	9	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	1089	1	4	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	838	6	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	623	103	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	933	429	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	906	1	4	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	933	104	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	721	10	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	212	2	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	421	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	265	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	69	21	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	450	30	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	618	25	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	286	17	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	364	27	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	265	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	807	132	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	608	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	801	2	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	2393	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	831	2	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	721	13	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	A	383	4	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	A	364	72	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	A	721	16	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	622	11	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	C	1043	2	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	A	933	141	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	A	831	1	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	A	69	4	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	807	2595	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	978	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	704	5	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	364	53	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	1042	4	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	1089	1	4	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	908	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	721	22	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	1043	13	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	450	116	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	200	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	679	2	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	757	39	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	1055	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	906	1	4	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	933	406	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	239	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	1028	8	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	801	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	783	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	1004	5	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	1051	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	1083	1	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	906	1	4	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	933	82	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	1028	3	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	1004	2	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	200	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	892	5	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	622	16	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	721	3	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	623	2	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	906	1	4	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	801	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	364	23	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	A	807	174	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	A	906	1	4	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	69	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	622	8	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	450	9	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	933	128	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	67	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	322	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	2393	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	831	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	502	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	757	2	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	618	5	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	286	3	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	304	1	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	1028	3	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	223	3	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	231	1	1	TP4
06000950*2011-09-12*1*I	6000950	2011-09-12	B	221	1	1	TP4
06000950*2011-09-12*1*I	6000950	2011-09-12	B	1043	2	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	892	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	450	54	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	200	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	502	4	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	650	3	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	1004	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	322	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	838	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	623	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	757	1	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	831	1	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	312	1	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	69	101	1	TP4
06000950*2011-09-12*1*I	6000950	2011-09-12	B	69	7	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	317	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	679	4	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	C	502	1	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	C	1004	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	807	464	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	B	906	1	4	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	305	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	C	838	1	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	C	892	8	1	TP4
06000950*2008-08-28*1*I	6000950	2008-08-28	C	231	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	364	124	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	268	1	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	906	1	4	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	933	29	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	619	1	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	608	2	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	5152	25	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	183	2	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	679	5	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	69	5	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	312	33	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	623	1	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	783	1	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	A	837	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	67	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	312	2	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	623	2	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	650	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	928	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	618	38	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	322	5	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	838	11	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	313	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	C	364	203	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	C	721	34	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	C	502	4	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	908	2	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	892	6	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	622	29	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	618	5	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	892	49	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	265	6	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	622	55	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	286	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	801	485	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	66	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	783	2	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	1004	9	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	757	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	A	704	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	364	137	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	721	70	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	807	1016	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	906	1	4	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	933	108	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	625	2	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	831	6	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	69	7	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	450	21	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	183	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	978	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	67	3	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	892	6	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	239	22	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	502	6	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	618	44	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	322	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	838	19	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	623	30	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	190	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	1044	1	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	212	34	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	757	23	1	TP4
06000950*2009-06-18*1*I	6000950	2009-06-18	B	1055	1	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	721	10	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	807	19	1	TP4
06000950*2011-09-12*1*I	6000950	2011-09-12	A	753	3	1	TP4
06000950*2011-09-12*1*I	6000950	2011-09-12	A	1043	27	1	TP4
06000950*2011-09-12*1*I	6000950	2011-09-12	A	837	1	1	TP4
06000950*2010-06-29*1*I	6000950	2010-06-29	A	928	2	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	623	11	1	TP4
06000950*2011-09-12*1*I	6000950	2011-09-12	A	838	20	1	TP4
06000950*2011-09-12*1*I	6000950	2011-09-12	A	502	9	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	183	2	1	TP4
06000950*2013-07-23*1*I	6000950	2013-07-23	C	978	2	1	TP4
